sample_id,dataset,dataset_key,cell_id,diagnostic_round,soc_percent,temperature_c,source_matrix_file,pseudo_soh_label_percent,pseudo_soh_label_percent_expected_rmse,pseudo_label_task,pseudo_label_status,pseudo_label_quality_verdict,pseudo_label_uncertainty_tier,pseudo_label_weight,pseudo_label_weight_rule,confidence_note
radar4kit_repaired_relaxation::242,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P041_2_S13_C07,cell_plsv2,30.0,25.02,cleaned_training_set_v2.csv,93.9467297180949,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::243,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P041_2_S13_C07,cell_plsv2,10.0,25.12,cleaned_training_set_v2.csv,92.92186460798462,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::244,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P041_3_S14_C07,cell_plsv2,30.0,25.395,cleaned_training_set_v2.csv,89.96253191259304,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::245,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P041_3_S14_C07,cell_plsv2,10.0,25.43,cleaned_training_set_v2.csv,89.46186353989573,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::246,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P042_1_S11_C06,cell_plsv2,30.0,25.04,cleaned_training_set_v2.csv,89.96560551833419,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::247,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P042_1_S11_C06,cell_plsv2,10.0,25.105,cleaned_training_set_v2.csv,88.95113000214279,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::248,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P042_2_S13_C05,cell_plsv2,30.0,25.16,cleaned_training_set_v2.csv,93.15201991582494,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::249,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P042_2_S13_C05,cell_plsv2,10.0,25.205,cleaned_training_set_v2.csv,94.34902240123809,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::250,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P042_3_S14_C05,cell_plsv2,30.0,25.73,cleaned_training_set_v2.csv,92.39744060982495,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::251,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P042_3_S14_C05,cell_plsv2,10.0,25.615,cleaned_training_set_v2.csv,94.06405344605476,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::252,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P043_1_S11_C04,cell_plsv2,30.0,25.275,cleaned_training_set_v2.csv,94.71289149831654,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::253,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P043_1_S11_C04,cell_plsv2,10.0,25.37,cleaned_training_set_v2.csv,94.27446179392268,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::254,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P043_2_S12_C04,cell_plsv2,30.0,25.57,cleaned_training_set_v2.csv,93.61298461491008,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::255,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P043_2_S12_C04,cell_plsv2,10.0,25.635,cleaned_training_set_v2.csv,91.77956188486138,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::256,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P043_3_S14_C03,cell_plsv2,30.0,25.825,cleaned_training_set_v2.csv,92.6118743737201,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::257,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P043_3_S14_C03,cell_plsv2,10.0,25.83,cleaned_training_set_v2.csv,93.16182298863684,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::258,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P044_1_S11_C00,cell_plsv2,30.0,25.23,cleaned_training_set_v2.csv,96.03929426012657,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::259,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P044_1_S11_C00,cell_plsv2,10.0,25.3,cleaned_training_set_v2.csv,93.6075388560345,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::260,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P044_2_S12_C00,cell_plsv2,30.0,25.275,cleaned_training_set_v2.csv,96.83412895382396,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::261,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P044_2_S12_C00,cell_plsv2,10.0,25.25,cleaned_training_set_v2.csv,94.30591904029949,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::262,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P044_3_S13_C00,cell_plsv2,30.0,25.44,cleaned_training_set_v2.csv,95.51602935545937,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::263,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P044_3_S13_C00,cell_plsv2,10.0,25.33,cleaned_training_set_v2.csv,93.2098255858303,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::264,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P045_1_S12_C08,cell_plsv2,30.0,25.03,cleaned_training_set_v2.csv,94.21323037396003,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::265,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P045_1_S12_C08,cell_plsv2,10.0,25.075,cleaned_training_set_v2.csv,92.86415178174389,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::266,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P045_2_S13_C08,cell_plsv2,30.0,25.435,cleaned_training_set_v2.csv,93.13053958808452,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::267,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P045_2_S13_C08,cell_plsv2,10.0,25.37,cleaned_training_set_v2.csv,93.10474259476433,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::268,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P045_3_S14_C08,cell_plsv2,30.0,25.29,cleaned_training_set_v2.csv,94.64919717809568,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::269,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P045_3_S14_C08,cell_plsv2,10.0,25.33,cleaned_training_set_v2.csv,92.54537142192909,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::270,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P046_1_S12_C06,cell_plsv2,30.0,25.415,cleaned_training_set_v2.csv,94.22238346284058,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::271,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P046_1_S12_C06,cell_plsv2,10.0,25.41,cleaned_training_set_v2.csv,92.8902178583735,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::272,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P046_2_S13_C06,cell_plsv2,30.0,25.59,cleaned_training_set_v2.csv,92.50981594461042,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::273,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P046_2_S13_C06,cell_plsv2,10.0,25.51,cleaned_training_set_v2.csv,92.16211150916715,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::274,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P046_3_S14_C06,cell_plsv2,30.0,25.53,cleaned_training_set_v2.csv,93.45952209299303,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::275,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P046_3_S14_C06,cell_plsv2,10.0,25.68,cleaned_training_set_v2.csv,92.88780978564108,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::276,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P047_1_S13_C04,cell_plsv2,30.0,25.32,cleaned_training_set_v2.csv,91.72298691549393,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::277,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P047_1_S13_C04,cell_plsv2,10.0,25.36,cleaned_training_set_v2.csv,92.38612854055765,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::278,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P047_2_S14_C04,cell_plsv2,30.0,25.645,cleaned_training_set_v2.csv,93.61385984036619,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::279,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P047_2_S14_C04,cell_plsv2,10.0,25.69,cleaned_training_set_v2.csv,91.90203299209648,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::280,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P047_3_S15_C01,cell_plsv2,30.0,25.49,cleaned_training_set_v2.csv,93.59926404701388,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::281,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P047_3_S15_C01,cell_plsv2,10.0,25.380000000000003,cleaned_training_set_v2.csv,92.97628874257788,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::282,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P048_1_S10_C06,cell_plsv2,30.0,25.3,cleaned_training_set_v2.csv,94.30461965268937,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::283,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P048_1_S10_C06,cell_plsv2,10.0,25.31,cleaned_training_set_v2.csv,94.0541121933622,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::284,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P048_2_S14_C00,cell_plsv2,30.0,25.495,cleaned_training_set_v2.csv,92.80850599870143,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::285,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P048_2_S14_C00,cell_plsv2,10.0,25.465,cleaned_training_set_v2.csv,93.31440056928483,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::286,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P048_3_S15_C00,cell_plsv2,30.0,25.38,cleaned_training_set_v2.csv,93.54065646900553,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::287,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P048_3_S15_C00,cell_plsv2,10.0,25.445,cleaned_training_set_v2.csv,93.06592979633797,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::288,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P049_1_S10_C10,cell_plsv2,30.0,24.785,cleaned_training_set_v2.csv,94.18641834405436,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::289,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P049_1_S10_C10,cell_plsv2,10.0,24.835,cleaned_training_set_v2.csv,94.39739562025737,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::290,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P049_2_S11_C09,cell_plsv2,30.0,25.22,cleaned_training_set_v2.csv,93.74499141743829,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::291,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P049_2_S11_C09,cell_plsv2,10.0,25.28,cleaned_training_set_v2.csv,94.35735204767859,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::292,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P049_3_S15_C02,cell_plsv2,30.0,25.38,cleaned_training_set_v2.csv,93.84301231326594,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::293,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P049_3_S15_C02,cell_plsv2,10.0,25.34,cleaned_training_set_v2.csv,93.08465492238838,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::294,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P050_1_S10_C09,cell_plsv2,30.0,24.795,cleaned_training_set_v2.csv,93.96505684248824,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::295,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P050_1_S10_C09,cell_plsv2,10.0,24.875,cleaned_training_set_v2.csv,93.0007201828114,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::296,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P050_2_S11_C07,cell_plsv2,30.0,24.86,cleaned_training_set_v2.csv,94.67935430715019,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::297,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P050_2_S11_C07,cell_plsv2,10.0,24.84,cleaned_training_set_v2.csv,94.39387314561446,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::298,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P050_3_S12_C07,cell_plsv2,30.0,25.355,cleaned_training_set_v2.csv,95.62811686077066,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::299,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P050_3_S12_C07,cell_plsv2,10.0,25.4,cleaned_training_set_v2.csv,94.3231486177269,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::300,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P051_1_S10_C08,cell_plsv2,30.0,24.94,cleaned_training_set_v2.csv,94.03073358867992,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::301,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P051_1_S10_C08,cell_plsv2,10.0,25.015,cleaned_training_set_v2.csv,92.83066186134316,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::302,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P051_2_S11_C05,cell_plsv2,30.0,24.74,cleaned_training_set_v2.csv,89.80818810812622,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
